Store_ID,Store_Name,Brand_Name,Store_Type,City,City_Tier,Product_Name,Category,Sub_Category,Product_Stage,Quantity_Available,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit_Margin,Average_Order_Value,Inventory_Turnover,Days_of_Stock,Customer_Segment,Sales_Channel,Payment_Method,Supplier,Supplier_Rating,Promotion_Type,Promotion_Impact,Max_Discount_Offered,Return_Rate,Return_Reason,Customer_Satisfaction,Online_Rating,Review_Count,Sales_Rep_Experience,Sales_Rep_Rating,Market_Share,Competition_Level,Competitor_Count,Brand_Loyalty,Brand_Awareness,Price_Competitiveness,Weather_Impact,Delivery_Time,Shipping_Cost,Month,Year,Quarter,Season
BX_MUMBAI_040,BrandX_India Style Mumbai,BrandX_India,Online Hub,Mumbai,Metro,Nike Air Max,Clothes,Shoes,New Launch,54,28,11471,8144,321188,29,16837,6.22,58,Budget,BrandX_India Store,Wallet,BrandX_India Brand Partners,NaN,Discount,33.7,19,0.9,Defective,4,4,34,10,4.2,11.1,High,23,76.2,81,Competitive,Medium,6,136,8,2024,Q3,Monsoon
BX_VISAKHAPATNAM_031,BrandX_India Apparel Visakhapatnam,BrandX_India,Online Hub,Visakhapatnam,Tier2,Adidas Hoodie,Clothes,Jackets,New Launch,62,14,4393,3611,61502,17.8,5027,2.71,133,Mid-Range,BrandX_India Store,EMI,BrandX_India Brand Partners,NaN,Flash Sale,38.6,32,0.4,Poor Quality,3.9,4.5,337,9,4,3.3,Medium,8,70,69.8,Standard,Medium,3,116,8,2024,Q3,Monsoon
BX_CHENNAI_036,BrandX_India Accessories Chennai,BrandX_India,Online Hub,Chennai,Metro,Anker PowerCore,Gadgets,Power Banks,Growing,87,65,5027,4268,326755,15.1,6714,8.97,40,Mid-Range,BrandX_India Store,Cash,BrandX_India Brand Partners,NaN,BOGO,28.4,15,4.8,Damaged,4.5,4.8,94,3,4.7,16.8,High,23,83.1,86.8,Competitive,Low,6,109,8,2024,Q3,Monsoon
BX_MUMBAI_086,BrandX_India Fresh Mumbai,BrandX_India,Flagship,Mumbai,Metro,Sunflower Oil 1L,Groceries,Oil,Mature,155,111,156,110,17316,29.49,157,8.59,42,Premium,BrandX_India App,Card,BrandX_India Wholesale,NaN,BOGO,10.9,22,4.3,Defective,3.6,4.9,339,2,4.5,13.3,Very High,17,92.7,85.3,Aggressive,Low,2,145,8,2024,Q3,Monsoon
BX_MUMBAI_083,BrandX_India Electronics Mumbai,BrandX_India,Express,Mumbai,Metro,Samsung Tab S8,Electronics,Tablets,New Launch,189,39,52909,43705,2063451,17.4,53162,2.48,145,Luxury,BrandX_India Online,Card,BrandX_India Brand Partners,NaN,Discount,30.3,16,1.1,Damaged,4.6,4.3,270,10,4.8,24.3,Very High,22,75,80.8,Aggressive,Low,4,157,8,2024,Q3,Monsoon
BX_SURAT_014,BrandX_India Smart Surat,BrandX_India,Express,Surat,Tier2,Mi Power Bank,Gadgets,Power Banks,New Launch,46,36,1731,1442,62316,16.7,2196,9.39,38,Mid-Range,BrandX_India App,Cash,BrandX_India Brand Partners,NaN,Clearance,15.4,31,4.9,Defective,4.5,4.5,485,5,4.1,5.4,Low,5,68.2,69.8,Standard,Low,5,115,8,2024,Q3,Monsoon
BX_MUMBAI_084,BrandX_India Mobile Mumbai,BrandX_India,Flagship,Mumbai,Metro,Mi Power Bank,Gadgets,Power Banks,New Launch,85,49,2866,2400,140434,16.26,3250,6.92,52,Budget,BrandX_India App,UPI,BrandX_India Brand Partners,NaN,Festival Offer,20.3,11,4,Wrong Size,4.1,4.6,179,8,3.9,18.1,High,22,81.6,80.3,Competitive,Low,4,99,8,2024,Q3,Monsoon
BX_JAIPUR_039,BrandX_India Trends Jaipur,BrandX_India,Online Hub,Jaipur,Tier2,H&M Cotton Tee,Clothes,T-Shirts,New Launch,151,14,1229,1035,17206,15.79,1381,1.11,324,Luxury,BrandX_India Store,Card,BrandX_India Local Sourcing,NaN,Festival Offer,36,24,3.3,Damaged,3.9,3.9,241,8,4.4,12.7,Low,4,72.4,61,Standard,Medium,1,69,8,2024,Q3,Monsoon
BX_JAIPUR_083,BrandX_India Mobile Jaipur,BrandX_India,Street Store,Jaipur,Tier2,Bose SoundLink,Gadgets,Bluetooth Speakers,New Launch,139,6,14550,11945,87300,17.9,20337,0.52,695,Budget,BrandX_India Phone Order,UPI,BrandX_India Local Sourcing,NaN,BOGO,17.9,25,5.6,Defective,4.5,4.3,160,5,4.6,10.8,Low,7,74.5,67.5,Standard,Low,7,98,8,2024,Q3,Monsoon
BX_HYDERABAD_005,BrandX_India Style Hyderabad,BrandX_India,Flagship,Hyderabad,Metro,Pepe Jeans,Clothes,Jeans,Growing,81,37,2833,1987,104821,29.86,3241,5.48,66,Premium,BrandX_India Store,UPI,BrandX_India Direct Import,NaN,BOGO,28.4,34,1.3,Wrong Size,3.8,4.3,312,5,4.3,18.5,High,19,96.3,87.4,Competitive,Medium,4,56,8,2024,Q3,Monsoon
BX_BANGALORE_032,BrandX_India Mobile Bangalore,BrandX_India,Express,Bangalore,Metro,JBL Charge 5,Gadgets,Bluetooth Speakers,Discontinued,131,49,10200,7411,499800,27.34,14619,4.49,80,Luxury,BrandX_India Social Commerce,Credit,BrandX_India Brand Partners,NaN,Festival Offer,22.4,11,0.7,Poor Quality,4.3,4.7,485,2,4.1,19.1,Very High,21,81.3,80.9,Aggressive,Low,6,106,8,2024,Q3,Monsoon
BX_CHENNAI_032,BrandX_India Apparel Chennai,BrandX_India,Mall Store,Chennai,Metro,Nike Air Max,Clothes,Shoes,Discontinued,231,45,8634,6975,388530,19.21,10439,2.34,154,Luxury,BrandX_India Store,EMI,BrandX_India Local Sourcing,NaN,Discount,20.8,8,2.7,Damaged,4,4.9,135,9,3.6,15.8,Very High,15,77.4,87.4,Aggressive,Medium,5,143,8,2024,Q3,Monsoon
BX_MUMBAI_086,BrandX_India Daily Mumbai,BrandX_India,Online Hub,Mumbai,Metro,Brown Rice 1kg,Groceries,Rice,Declining,258,130,219,157,28470,28.31,239,6.05,60,Budget,BrandX_India Phone Order,UPI,BrandX_India Direct Import,NaN,BOGO,37.8,8,7.3,Damaged,4.2,4.5,218,5,4.3,10.2,High,20,78.7,89.8,Competitive,Low,1,129,8,2024,Q3,Monsoon
BX_DELHI_053,BrandX_India Home Delhi,BrandX_India,Street Store,Delhi,Metro,IFB 7kg Front Load,Home Appliances,Washing Machines,Declining,216,65,36933,30542,2400645,17.3,42872,3.61,100,Luxury,BrandX_India Store,EMI,BrandX_India Wholesale,NaN,Flash Sale,20.5,29,1.7,Changed Mind,3.8,4.1,65,2,4.2,10.2,Very High,23,76.9,86.1,Aggressive,Low,7,623,8,2024,Q3,Monsoon
BX_NAGPUR_060,BrandX_India Superstore Nagpur,BrandX_India,Mall Store,Nagpur,Tier2,Brown Rice 1kg,Groceries,Rice,New Launch,119,43,159,115,6837,27.67,180,4.34,83,Premium,BrandX_India Social Commerce,Credit,BrandX_India Wholesale,NaN,Flash Sale,28,12,0.9,Wrong Size,3.8,4.6,143,10,4.8,5.4,Low,6,87.6,61,Standard,Low,4,99,8,2024,Q3,Monsoon
BX_CHENNAI_020,BrandX_India Digital Chennai,BrandX_India,Flagship,Chennai,Metro,iPhone 14,Electronics,Smartphones,New Launch,67,30,80488,64013,2414640,20.47,114947,5.37,67,Premium,BrandX_India Phone Order,Wallet,BrandX_India E-commerce Hub,NaN,Festival Offer,31.2,5,4.4,Poor Quality,4.3,4.3,233,5,4.9,26,High,15,99.4,80.3,Competitive,Low,7,195,8,2024,Q3,Monsoon
BX_CHENNAI_077,BrandX_India Trends Chennai,BrandX_India,Street Store,Chennai,Metro,Nike Jacket,Clothes,Jackets,Discontinued,164,36,7119,5097,256284,28.4,8580,2.63,137,Premium,BrandX_India Online,Cash,BrandX_India Wholesale,NaN,BOGO,19.6,7,3.1,Damaged,4.4,4.7,82,1,4.3,17.1,Very High,22,96.5,81.7,Aggressive,Medium,1,83,8,2024,Q3,Monsoon
BX_KANPUR_036,BrandX_India Digital Kanpur,BrandX_India,Flagship,Kanpur,Tier2,Sony WH-1000XM5,Electronics,Headphones,Declining,201,17,26701,20054,453917,24.89,28202,1.01,355,Luxury,BrandX_India Store,Card,BrandX_India E-commerce Hub,NaN,Clearance,35.7,17,0.5,Defective,3.8,4.2,288,8,3.8,6.9,Low,6,72,68.1,Standard,Low,7,226,8,2024,Q3,Monsoon
BX_HYDERABAD_057,BrandX_India Fresh Hyderabad,BrandX_India,Mall Store,Hyderabad,Metro,Basmati Rice 5kg,Groceries,Rice,Discontinued,179,91,666,523,60606,21.47,704,6.1,59,Mid-Range,BrandX_India Social Commerce,EMI,BrandX_India Local Sourcing,NaN,Flash Sale,26.5,6,7.2,Changed Mind,4,4.8,176,8,4.5,16.4,High,24,84.3,90,Competitive,Low,1,99,8,2024,Q3,Monsoon
BX_AHMEDABAD_012,BrandX_India Electronics Ahmedabad,BrandX_India,Flagship,Ahmedabad,Tier1,Samsung Galaxy S23,Electronics,Smartphones,Mature,171,17,60310,45452,1025270,24.64,64843,1.19,302,Luxury,BrandX_India App,Cash,BrandX_India Brand Partners,NaN,Discount,17.8,6,5.2,Changed Mind,4.3,4.4,331,3,3.9,16.1,High,10,72.9,75.1,Competitive,Low,7,131,8,2024,Q3,Monsoon
BX_CHENNAI_046,BrandX_India Daily Chennai,BrandX_India,Flagship,Chennai,Metro,Brown Rice 1kg,Groceries,Rice,Declining,225,79,138,114,10902,17.39,174,4.21,85,Budget,BrandX_India Social Commerce,Wallet,BrandX_India Local Sourcing,NaN,Festival Offer,20.8,49,5.7,Damaged,4.1,3.9,413,7,4.3,10.8,High,19,83,89.9,Competitive,Low,6,136,8,2024,Q3,Monsoon
BX_DELHI_095,BrandX_India Superstore Delhi,BrandX_India,Mall Store,Delhi,Metro,Olive Oil 500ml,Groceries,Oil,Discontinued,166,86,405,298,34830,26.42,561,6.22,58,Premium,BrandX_India Online,EMI,BrandX_India Local Sourcing,NaN,Clearance,13,22,5,Wrong Size,4.1,4.1,370,1,4.9,17.5,High,17,99.6,80.7,Competitive,Low,1,67,8,2024,Q3,Monsoon
BX_DELHI_036,BrandX_India Superstore Delhi,BrandX_India,Online Hub,Delhi,Metro,Green Tea 100g,Groceries,Tea,New Launch,175,47,279,202,13113,27.6,360,3.22,112,Budget,BrandX_India Phone Order,Wallet,BrandX_India Wholesale,NaN,Clearance,16.4,17,1.4,Defective,3.9,4.8,440,2,4.3,10.7,Very High,17,75.8,80.1,Aggressive,Low,4,80,8,2024,Q3,Monsoon
BX_MUMBAI_072,BrandX_India Trends Mumbai,BrandX_India,Mall Store,Mumbai,Metro,Nike Air Max,Clothes,Shoes,Discontinued,195,29,7172,5334,207988,25.63,9406,1.78,202,Premium,BrandX_India Phone Order,UPI,BrandX_India Local Sourcing,NaN,Festival Offer,11.8,35,5.3,Defective,4.5,4.8,390,2,4.9,11.5,Very High,20,98.6,80.8,Aggressive,Medium,4,91,8,2024,Q3,Monsoon
BX_MUMBAI_050,BrandX_India Digital Mumbai,BrandX_India,Street Store,Mumbai,Metro,Samsung Tab S8,Electronics,Tablets,Discontinued,75,31,64713,51184,2006103,20.91,91565,4.96,73,Mid-Range,BrandX_India Phone Order,Credit,BrandX_India Brand Partners,NaN,BOGO,20.9,21,4.6,Damaged,4.2,5,80,2,4.1,25.5,High,20,77.3,80.6,Competitive,Low,2,107,8,2024,Q3,Monsoon
BX_MUMBAI_005,BrandX_India Fresh Mumbai,BrandX_India,Flagship,Mumbai,Metro,Moong Dal 1kg,Groceries,Dal,Growing,170,104,149,121,15496,18.79,216,7.34,49,Mid-Range,BrandX_India Social Commerce,Card,BrandX_India E-commerce Hub,NaN,Festival Offer,10.9,19,5.3,Poor Quality,4.4,4.5,475,6,4.6,19.2,High,22,76.4,80.4,Competitive,Low,6,67,8,2024,Q3,Monsoon
BX_DELHI_081,BrandX_India Electronics Delhi,BrandX_India,Mall Store,Delhi,Metro,HP Pavilion,Electronics,Laptops,Growing,124,20,59967,47370,1199340,21.01,64025,1.94,186,Luxury,BrandX_India App,Wallet,BrandX_India Direct Import,NaN,BOGO,12.9,34,3.4,Defective,4.9,4.5,357,4,4.8,29.4,High,21,80.2,85.8,Competitive,Low,1,212,8,2024,Q3,Monsoon
BX_NAGPUR_081,BrandX_India Fresh Nagpur,BrandX_India,Street Store,Nagpur,Tier2,Tata Tea Premium,Groceries,Tea,Mature,191,36,230,189,8280,17.83,253,2.26,159,Luxury,BrandX_India Online,Card,BrandX_India Local Sourcing,NaN,Discount,10.8,26,6.3,Poor Quality,4.1,4.1,219,2,3.9,4.1,Low,4,69.9,61.2,Standard,Low,4,124,8,2024,Q3,Monsoon
BX_DELHI_018,BrandX_India Digital Delhi,BrandX_India,Flagship,Delhi,Metro,HP Pavilion,Electronics,Laptops,Declining,252,55,65107,51885,3580885,20.31,88505,2.62,137,Mid-Range,BrandX_India Social Commerce,Card,BrandX_India Direct Import,NaN,No Promotion,0,0,7.8,Wrong Size,4.8,4.6,478,5,4.8,26.5,High,21,76.7,89.8,Competitive,Low,7,190,8,2024,Q3,Monsoon
BX_BHOPAL_072,BrandX_India Express Bhopal,BrandX_India,Online Hub,Bhopal,Tier2,Moong Dal 1kg,Groceries,Dal,Discontinued,183,63,131,106,8253,19.08,147,4.13,87,Luxury,BrandX_India Store,EMI,BrandX_India Direct Import,NaN,BOGO,14.5,38,2.4,Changed Mind,4.3,4.1,338,10,4.9,10.6,Low,8,69,65.7,Standard,Low,1,137,8,2024,Q3,Monsoon
BX_DELHI_099,BrandX_India Home Delhi,BrandX_India,Express,Delhi,Metro,Kent Grand Plus,Home Appliances,Water Purifiers,Growing,55,25,22033,16961,550825,23.02,32193,5.45,66,Luxury,BrandX_India Phone Order,Wallet,BrandX_India E-commerce Hub,NaN,BOGO,31.9,16,7.5,Defective,4.1,3.8,377,4,4.8,19.9,High,16,83.4,87.4,Competitive,Low,5,371,8,2024,Q3,Monsoon
BX_DELHI_031,BrandX_India Apparel Delhi,BrandX_India,Mall Store,Delhi,Metro,Adidas Ultraboost,Clothes,Shoes,Declining,231,35,15418,11491,539630,25.47,15638,1.82,198,Premium,BrandX_India App,UPI,BrandX_India E-commerce Hub,NaN,Flash Sale,36,30,3.1,Wrong Size,4.6,4,287,2,4.5,18.9,High,19,99.8,80.2,Competitive,Medium,6,148,8,2024,Q3,Monsoon
BX_DELHI_089,BrandX_India Apparel Delhi,BrandX_India,Mall Store,Delhi,Metro,Levi's T-Shirt,Clothes,T-Shirts,Growing,98,25,1957,1633,48925,16.56,2524,3.06,118,Premium,BrandX_India Social Commerce,EMI,BrandX_India Direct Import,NaN,No Promotion,0,0,7.8,Poor Quality,4.6,4.3,292,9,4.3,17.4,High,25,91.5,89,Competitive,Medium,6,123,8,2024,Q3,Monsoon
BX_HYDERABAD_035,BrandX_India Fashion Hyderabad,BrandX_India,Flagship,Hyderabad,Metro,Nike Jacket,Clothes,Jackets,Growing,248,50,4943,3548,247150,28.22,6071,2.42,149,Luxury,BrandX_India App,Wallet,BrandX_India E-commerce Hub,NaN,Flash Sale,34.6,22,4.5,Defective,4.2,3.8,168,3,4.6,11.6,Very High,24,80.1,88.6,Aggressive,Medium,4,107,8,2024,Q3,Monsoon
BX_DELHI_096,BrandX_India Digital Delhi,BrandX_India,Street Store,Delhi,Metro,HP Pavilion,Electronics,Laptops,Growing,258,59,59247,49450,3495573,16.54,83076,2.74,131,Luxury,BrandX_India App,Credit,BrandX_India E-commerce Hub,NaN,BOGO,29.8,48,7.8,Poor Quality,4.2,4,184,7,3.7,27.8,High,22,82.5,80.5,Competitive,Low,7,242,8,2024,Q3,Monsoon
BX_DELHI_043,BrandX_India Mobile Delhi,BrandX_India,Online Hub,Delhi,Metro,Anker PowerCore,Gadgets,Power Banks,Growing,146,34,5409,4334,183906,19.87,7363,2.79,129,Mid-Range,BrandX_India Social Commerce,Credit,BrandX_India Local Sourcing,NaN,Festival Offer,16,25,6.5,Damaged,4,5,224,2,5,13.8,Very High,23,79.3,80.8,Aggressive,Low,4,65,8,2024,Q3,Monsoon
BX_MUMBAI_041,BrandX_India Home Mumbai,BrandX_India,Mall Store,Mumbai,Metro,Aquaguard Crystal,Home Appliances,Water Purifiers,Growing,141,52,19216,15454,999232,19.58,23191,4.43,81,Budget,BrandX_India Social Commerce,Card,BrandX_India Local Sourcing,NaN,Flash Sale,30.9,21,3.2,Poor Quality,3.8,4.5,215,3,3.5,19.9,High,22,81.2,88.3,Competitive,Low,1,548,8,2024,Q3,Monsoon
BX_BHOPAL_066,BrandX_India Smart Bhopal,BrandX_India,Online Hub,Bhopal,Tier2,Anker PowerCore,Gadgets,Power Banks,New Launch,75,24,2008,1674,48192,16.63,2759,3.84,94,Budget,BrandX_India Online,Wallet,BrandX_India Wholesale,NaN,Clearance,14.4,27,0.7,Defective,4.1,3.8,413,9,3.8,7.2,Low,4,74.2,61.4,Standard,Low,7,127,8,2024,Q3,Monsoon
BX_AHMEDABAD_036,BrandX_India Trends Ahmedabad,BrandX_India,Online Hub,Ahmedabad,Tier1,H&M Cotton Tee,Clothes,T-Shirts,Declining,51,19,1012,821,19228,18.87,1228,4.47,81,Luxury,BrandX_India Store,UPI,BrandX_India Wholesale,NaN,Clearance,17.7,31,7.7,Changed Mind,4.6,4.1,265,7,4.8,18.6,High,15,74.9,78.2,Competitive,Medium,4,123,8,2024,Q3,Monsoon
BX_DELHI_024,BrandX_India Digital Delhi,BrandX_India,Flagship,Delhi,Metro,iPad Pro,Electronics,Tablets,Mature,98,10,71557,52406,715570,26.76,73499,1.22,294,Mid-Range,BrandX_India Store,Wallet,BrandX_India Wholesale,NaN,BOGO,30.7,46,3.6,Poor Quality,4.8,3.9,118,4,3.7,26.4,High,19,78,81.1,Competitive,Low,4,250,8,2024,Q3,Monsoon
BX_KANPUR_013,BrandX_India Gadget Zone Kanpur,BrandX_India,Street Store,Kanpur,Tier2,AirPods Pro,Electronics,Headphones,Discontinued,195,46,22139,16228,1018394,26.7,24338,2.83,127,Mid-Range,BrandX_India Store,EMI,BrandX_India Direct Import,NaN,BOGO,19.5,7,1.1,Poor Quality,4.4,4.1,114,10,4.5,4,Low,8,73.9,68.2,Standard,Low,4,262,8,2024,Q3,Monsoon
BX_MUMBAI_018,BrandX_India Connect Mumbai,BrandX_India,Mall Store,Mumbai,Metro,JBL Charge 5,Gadgets,Bluetooth Speakers,Declining,207,51,11581,8519,590631,26.44,15036,2.96,122,Budget,BrandX_India Store,UPI,BrandX_India Local Sourcing,NaN,Discount,23.3,29,4.5,Poor Quality,4.2,3.9,266,4,4.6,19.8,Very High,16,82.5,85.2,Aggressive,Low,5,67,8,2024,Q3,Monsoon
BX_HYDERABAD_061,BrandX_India Style Hyderabad,BrandX_India,Express,Hyderabad,Metro,H&M Cotton Tee,Clothes,T-Shirts,Growing,126,20,1594,1204,31880,24.47,2181,1.9,189,Premium,BrandX_India Phone Order,UPI,BrandX_India Direct Import,NaN,Discount,18.8,17,2.1,Defective,4.1,4.3,443,9,3.6,13,Very High,15,97.5,81.2,Aggressive,Medium,7,122,8,2024,Q3,Monsoon
BX_PUNE_051,BrandX_India Connect Pune,BrandX_India,Street Store,Pune,Tier1,Mi Power Bank,Gadgets,Power Banks,Mature,156,22,1739,1269,38258,27.03,2602,1.69,213,Luxury,BrandX_India Store,UPI,BrandX_India Wholesale,NaN,Festival Offer,37.7,21,3.6,Poor Quality,4.6,4.1,54,1,3.6,12.1,Medium,8,76.2,82,Standard,Low,3,87,8,2024,Q3,Monsoon
BX_DELHI_014,BrandX_India Fresh Delhi,BrandX_India,Mall Store,Delhi,Metro,Olive Oil 500ml,Groceries,Oil,Discontinued,217,113,477,402,53901,15.72,586,6.25,58,Budget,BrandX_India Phone Order,EMI,BrandX_India Brand Partners,NaN,Flash Sale,34.4,13,4.7,Damaged,3.7,3.9,318,3,4.3,10.7,High,21,77.9,88.8,Competitive,Low,2,132,8,2024,Q3,Monsoon
BX_NAGPUR_086,BrandX_India Mobile Nagpur,BrandX_India,Street Store,Nagpur,Tier2,Canon EOS R6,Gadgets,Cameras,Discontinued,151,19,191518,147833,3638842,22.81,241969,1.51,238,Luxury,BrandX_India Social Commerce,UPI,BrandX_India E-commerce Hub,NaN,Discount,33.4,35,7.6,Defective,4.1,3.9,336,3,4.5,10.5,Low,7,72,65,Standard,Low,4,124,8,2024,Q3,Monsoon
BX_MUMBAI_011,BrandX_India Tech Hub Mumbai,BrandX_India,Mall Store,Mumbai,Metro,HP Pavilion,Electronics,Laptops,New Launch,145,42,55388,46695,2326296,15.69,78136,3.48,104,Premium,BrandX_India App,UPI,BrandX_India Brand Partners,NaN,Clearance,11.4,36,5.1,Defective,4.7,4.7,497,7,3.6,24.1,High,25,92.8,83.3,Competitive,Low,1,111,8,2024,Q3,Monsoon
BX_DELHI_033,BrandX_India Tech Hub Delhi,BrandX_India,Mall Store,Delhi,Metro,AirPods Pro,Electronics,Headphones,Growing,249,53,24655,18594,1306715,24.58,25734,2.55,141,Luxury,BrandX_India Social Commerce,Wallet,BrandX_India Brand Partners,NaN,Clearance,24.1,45,4.5,Damaged,4.8,4.6,332,9,4.1,25.7,High,21,79.2,81.7,Competitive,Low,7,278,8,2024,Q3,Monsoon
BX_BANGALORE_003,BrandX_India Accessories Bangalore,BrandX_India,Flagship,Bangalore,Metro,Canon EOS R6,Gadgets,Cameras,Growing,79,31,225396,191150,6987276,15.19,225623,4.71,76,Luxury,BrandX_India Store,Credit,BrandX_India Wholesale,NaN,Flash Sale,15.5,37,0.4,Damaged,4.6,4.6,218,5,3.8,15,High,18,77.8,87.3,Competitive,Low,4,96,8,2024,Q3,Monsoon
BX_JAIPUR_095,BrandX_India Electronics Jaipur,BrandX_India,Express,Jaipur,Tier2,iPhone 14,Electronics,Smartphones,Mature,107,10,65278,47146,652780,27.78,95102,1.12,321,Premium,BrandX_India Phone Order,Cash,BrandX_India Brand Partners,NaN,Flash Sale,11.1,45,2.6,Defective,4,4.5,228,4,4.2,11.1,Low,3,83,63.3,Standard,Low,2,144,8,2024,Q3,Monsoon
BX_MUMBAI_073,BrandX_India Accessories Mumbai,BrandX_India,Online Hub,Mumbai,Metro,Apple Watch Series 8,Gadgets,Smart Watches,Declining,175,31,45401,33820,1407431,25.51,52071,2.13,169,Premium,BrandX_India App,UPI,BrandX_India Direct Import,NaN,Festival Offer,13.6,5,6.4,Defective,4.6,3.9,234,9,4.7,11.6,Very High,20,98.7,88.4,Aggressive,Low,7,105,8,2024,Q3,Monsoon
BX_PUNE_010,BrandX_India Digital Pune,BrandX_India,Online Hub,Pune,Tier1,Samsung Galaxy S23,Electronics,Smartphones,Growing,33,10,79738,62924,797380,21.09,112799,3.64,99,Budget,BrandX_India Online,Wallet,BrandX_India Direct Import,NaN,Festival Offer,34.2,7,0.7,Defective,4.4,4,375,6,3.9,19.6,Medium,8,71.7,76.3,Standard,Low,1,162,8,2024,Q3,Monsoon
BX_CHENNAI_084,BrandX_India Trends Chennai,BrandX_India,Online Hub,Chennai,Metro,Adidas Hoodie,Clothes,Jackets,Declining,80,29,4103,3281,118987,20.03,5830,4.35,83,Mid-Range,BrandX_India Online,EMI,BrandX_India Direct Import,NaN,Festival Offer,27.1,44,3.2,Poor Quality,3.9,4.7,55,6,4.4,10.1,Very High,23,82.9,84.1,Aggressive,Medium,1,150,8,2024,Q3,Monsoon
BX_DELHI_036,BrandX_India Superstore Delhi,BrandX_India,Express,Delhi,Metro,White Sugar 1kg,Groceries,Sugar,Declining,94,34,53,42,1802,20.75,56,4.34,83,Mid-Range,BrandX_India App,Cash,BrandX_India E-commerce Hub,NaN,Festival Offer,37.5,26,0.2,Damaged,4.1,4.5,289,4,3.5,11.6,Very High,23,81.1,83.2,Aggressive,Low,7,51,8,2024,Q3,Monsoon
BX_HYDERABAD_064,BrandX_India Digital Hyderabad,BrandX_India,Express,Hyderabad,Metro,Sony WH-1000XM5,Electronics,Headphones,Mature,212,18,37640,30364,677520,19.33,51760,1.02,353,Mid-Range,BrandX_India Online,UPI,BrandX_India Wholesale,NaN,Discount,32.4,36,0.4,Damaged,4.7,4.5,18,3,4.6,27.5,High,22,77.3,89.3,Competitive,Low,6,236,8,2024,Q3,Monsoon
BX_PUNE_012,BrandX_India Trends Pune,BrandX_India,Street Store,Pune,Tier1,Levi's T-Shirt,Clothes,T-Shirts,Declining,57,36,2334,1980,84024,15.17,2908,7.58,48,Mid-Range,BrandX_India Store,Card,BrandX_India Wholesale,NaN,No Promotion,0,0,7.3,Defective,4.2,4.6,262,3,4.1,18.6,Medium,8,67,80.4,Standard,Medium,6,77,8,2024,Q3,Monsoon
BX_HYDERABAD_056,BrandX_India Express Hyderabad,BrandX_India,Flagship,Hyderabad,Metro,Tata Tea Premium,Groceries,Tea,Mature,107,69,329,275,22701,16.41,331,7.74,47,Premium,BrandX_India Online,Wallet,BrandX_India E-commerce Hub,NaN,BOGO,10.1,47,7,Changed Mind,3.9,4.6,91,10,4.6,17.1,Very High,16,94.7,80.4,Aggressive,Low,5,109,8,2024,Q3,Monsoon
BX_DELHI_099,BrandX_India Superstore Delhi,BrandX_India,Flagship,Delhi,Metro,Toor Dal 1kg,Groceries,Dal,Discontinued,110,92,241,190,22172,21.16,280,10.04,36,Luxury,BrandX_India Social Commerce,Card,BrandX_India Local Sourcing,NaN,Festival Offer,36.7,19,5,Damaged,3.8,4.8,468,4,4,11.7,High,16,77.2,88.4,Competitive,Low,5,61,8,2024,Q3,Monsoon
BX_DELHI_045,BrandX_India Express Delhi,BrandX_India,Online Hub,Delhi,Metro,Toor Dal 1kg,Groceries,Dal,New Launch,145,57,231,168,13167,27.27,319,4.72,76,Premium,BrandX_India Online,Wallet,BrandX_India Brand Partners,NaN,Clearance,13.9,41,0.9,Changed Mind,4.3,4.7,162,2,4.6,13.3,High,20,95.2,81,Competitive,Low,7,103,8,2024,Q3,Monsoon
BX_DELHI_088,BrandX_India Tech Hub Delhi,BrandX_India,Express,Delhi,Metro,Dell XPS 13,Electronics,Laptops,New Launch,136,10,98545,77058,985450,21.8,102372,0.88,408,Budget,BrandX_India Online,Credit,BrandX_India Brand Partners,NaN,Discount,11.6,21,4.9,Wrong Size,4.6,4.7,444,10,3.7,23.3,High,25,79,85.3,Competitive,Low,5,161,8,2024,Q3,Monsoon
BX_LUCKNOW_014,BrandX_India Gadget Zone Lucknow,BrandX_India,Express,Lucknow,Tier2,OnePlus 11,Electronics,Smartphones,Mature,213,20,47394,39996,947880,15.61,67466,1.13,320,Mid-Range,BrandX_India App,Wallet,BrandX_India Local Sourcing,NaN,BOGO,33.2,22,6.2,Changed Mind,4.5,4,406,2,4.9,5.8,Medium,5,67.3,63.5,Standard,Low,4,174,8,2024,Q3,Monsoon
BX_HYDERABAD_081,BrandX_India Accessories Hyderabad,BrandX_India,Express,Hyderabad,Metro,PlayStation 5,Gadgets,Gaming Consoles,New Launch,83,42,52572,41551,2208024,20.96,64054,6.07,59,Luxury,BrandX_India Social Commerce,Card,BrandX_India Brand Partners,NaN,Flash Sale,26.3,23,4.2,Wrong Size,4.4,4.3,300,4,3.5,12.8,Very High,23,76.1,85.6,Aggressive,Low,1,123,8,2024,Q3,Monsoon
BX_DELHI_047,BrandX_India Smart Delhi,BrandX_India,Flagship,Delhi,Metro,Samsung Galaxy Watch,Gadgets,Smart Watches,Declining,72,9,36622,29862,329598,18.46,49866,1.5,240,Luxury,BrandX_India Store,Card,BrandX_India Wholesale,NaN,Flash Sale,24.2,5,5.4,Defective,4.2,4.5,222,4,4.5,17.1,High,17,80.5,86.4,Competitive,Low,7,70,8,2024,Q3,Monsoon
